country,iso_code,continent,year,population,gdp,gdp_per_capita,electricity_generation,renewables_share_energy,fossil_share_energy,solar_share_energy,wind_share_energy,hydro_share_energy,coal_share_energy,oil_share_energy,gas_share_energy,coal_electricity,gas_electricity,oil_electricity,solar_electricity,wind_electricity,hydro_electricity,nuclear_electricity,co2_per_capita,energy_per_gdp
Sweden,SWE,Europe,1990,9540243.12379438,259744882757.42712,27226.233062089977,34.064303512305266,36.15806325921894,63.84193674078106,0.0,0.0,25.310644281453257,20.641342434130227,18.384731520572597,24.81586278607823,7.03132953577638,8.453350818646902,6.262630745090304,0.0,0.0,8.621894688954173,0.6560286667649725,0.21829085644417368,0.12980462516629396
Sweden,SWE,Europe,1991,9568863.853165764,267037220340.8419,27906.888888642225,34.981428854122825,36.03155511720875,63.96844488279125,0.0,0.0,25.222088582046123,22.470436658956473,19.79434611548926,21.70366210834552,7.860479813063592,7.592251119170101,6.924345103528701,0.0,0.0,8.823046972852302,0.6186161097995577,0.20752611680430091,0.1269936930382239
Sweden,SWE,Europe,1992,9597570.44472526,274534290301.91095,28604.561110858278,36.32824505386406,35.69609209230046,64.30390790769954,0.0,0.0,24.98726446461032,24.756460203121755,17.691467033542374,21.85598067103541,8.993587529252403,7.939894217098907,6.426999497568847,0.0,0.0,9.07743466696073,0.5976826909556459,0.24442818710414038,0.12528976173573486
Sweden,SWE,Europe,1993,9626363.156059435,282241840502.137,29319.67513862973,36.15214084851316,39.05921619255885,60.94078380744115,0.0,0.0,27.341451334791195,20.376138977716554,20.99129141832964,19.573353411394958,7.366410462712879,7.076186294064761,7.588801239476388,0.0,0.0,9.884519996581394,0.6238392294205666,0.21335806027450946,0.1257725921952723
Sweden,SWE,Europe,1994,9655242.245527612,290165780174.2345,30052.66701709547,36.688129551988645,39.66571720796867,60.33428279203133,0.0,0.0,27.766002045578066,20.939613770466007,19.26338394181015,20.13128507975517,7.682352627794622,7.385791950540737,7.067375256668286,0.0,0.0,10.186826801889499,0.43620449601803485,0.22199195728961088,0.12479479884163922
Sweden,SWE,Europe,1995,9684207.972264193,298312184452.62604,30803.983692522856,39.636897383924584,41.12181272156968,58.87818727843032,0.0,0.0,28.785268905098775,19.69792832666945,15.972923498969264,23.207335452791597,7.807647637600984,9.198667738966156,6.331171296499223,0.0,0.0,11.409587497600754,0.7858062420714766,0.2193864879970212,0.12752213965912748
Sweden,SWE,Europe,1996,9713260.596180985,306687299031.1335,31574.083284835928,38.89339484411657,40.83130838851877,59.16869161148123,0.0,0.0,28.581915871963137,20.46813039311741,17.06226151117013,21.638299707193685,7.960750771003783,8.41586934267216,6.6360927388751305,0.0,0.0,11.116477394095845,0.054002578550393344,0.21425364783620193,0.12228177323630518
Sweden,SWE,Europe,1997,9742400.377969528,315297544951.4325,32363.43536695682,42.72484327552858,41.36727254924042,58.63272745075958,0.0,0.0,28.957090784468292,21.343922922806293,18.798898851636825,18.489905676316464,9.119157617618606,7.8997832219992725,8.031800071886975,0.0,0.0,12.371871654816607,0.27714217541636804,0.24560562715088882,0.11797508801680466
Sweden,SWE,Europe,1998,9771627.579103434,324149523525.94385,33172.52125113073,42.20349454804322,45.70885858025656,54.29114141974344,0.0,0.0,31.99620100617959,19.45687990281126,15.52182445865152,19.312437058280658,8.211483249002265,8.150523320985755,6.550752339163833,0.0,0.0,13.503514947223954,0.14796793544094847,0.20559378490514038,0.1211055572950492
Sweden,SWE,Europe,1999,9800942.461840743,333250021398.93463,34001.834282409,42.270161507614226,42.72756139832595,57.27243860167405,0.0,0.0,29.909292978828166,20.138451970328166,18.99550964938639,18.13847698195949,8.512556172991035,7.667163515295706,8.02943260799007,0.0,0.0,12.642706447936186,0.6724759662761451,0.22349289866391073,0.1175513776080221
Sweden,SWE,Europe,2000,9830345.289226266,342606015749.7098,34851.88013946923,44.26342863093433,46.81964654996877,53.18035345003123,0.0,0.0,32.77375258497814,18.763854818655282,18.420961329075862,15.995537302300082,8.305525486067614,7.080173237938075,8.153749071027507,0.0,0.0,14.506786585130794,0.11306073336192433,0.23197053433460915,0.1183628065463627
Sweden,SWE,Europe,2001,9859836.325093944,352224679641.88275,35723.17714295595,46.437665160114825,44.075926674464775,55.924073325535225,0.0,0.06462919344511238,30.80790823671376,18.578261139188903,15.989489248957423,21.3563229373889,8.627310700388277,9.917377736177455,7.425145478243406,0.0,0.03001228844772417,14.306473269800572,0.28375671273224395,0.22275788108651698,0.11071821116790796
Sweden,SWE,Europe,2002,9889415.834069224,362113387522.82855,36616.25657152985,46.98163628296691,46.94650427043281,53.05349572956719,0.0,0.19460089492096547,32.72633236285829,21.213970290387188,15.909607057281029,15.929918381898972,9.966670363006369,7.484136314357263,7.474593721701008,0.0,0.09142668465516662,15.375366439472971,0.3576461026988332,0.2476992944576177,0.11577187133118808
Sweden,SWE,Europe,2003,9919084.08157143,372279720877.5319,37531.6629858181,49.6673185433179,46.28476995536966,53.71523004463034,0.0,0.3133654948837995,32.179983122340104,18.546413534123147,14.838388817605674,20.330427692901516,9.211506288353966,10.097578283452311,7.369829840736272,0.0,0.15564023854878126,15.982934724558596,0.9691188524043951,0.2522340674880742,0.11417376740277446
Sweden,SWE,Europe,2004,9948841.333816145,382731474041.1686,38469.95456046354,48.44968098659114,47.68973228915501,52.31026771084499,0.0,0.555164241689557,32.994197633225816,19.164145179517224,17.147522894508164,15.998599636819598,9.28496720328328,7.751270486361025,8.307920139491884,0.0,0.2689753040502182,15.985583497383313,0.3863019303343419,0.2417772857041149,0.1095811875371433
Sweden,SWE,Europe,2005,9978687.85781759,393476660174.87427,39431.70342447513,51.45199186140193,49.17072741455816,50.82927258544184,0.0,0.5683214711305681,34.02168416039931,17.845129245657407,13.416479102243514,19.567664237540924,9.181674447132304,10.067953010966011,6.9030457357730235,0.0,0.2924127170726996,17.50483416532052,0.10873316949345706,0.22341417089468524,0.11182584249329161
Sweden,SWE,Europe,2006,10008623.921391042,404523517409.28375,40417.496010087,52.2335233361713,51.38703533942464,48.61296466057536,0.01021581920536261,1.1141577827363782,35.18386321623803,18.199490167725756,14.376367583340967,16.037106909508637,9.506234943823234,8.376745980024934,7.509283316538171,0.005336082308614149,0.5819638654473749,18.377771403620283,1.0276203219609283,0.23253032353314018,0.10830252635464259
Sweden,SWE,Europe,2007,10038649.793155216,415880515160.5494,41427.933410339174,53.27649717250553,49.22189094879479,50.77810905120521,0.03192464235220092,1.3272212401368,33.50392154641405,17.054582734107807,15.540589206927248,18.182937110170162,9.086084288119562,9.687231975378264,8.279481569419294,0.017008331180102823,0.707096986474375,17.84971581535375,1.0620103423228655,0.2560401321799428,0.11046941466098893
Sweden,SWE,Europe,2008,10068765.74253468,427556360623.6817,42463.631745597646,55.332467200287496,51.87887665770744,48.12112334229256,0.08832771809861371,1.4731623979293826,35.222170579175604,15.413294003992448,11.978385923905673,20.729443414394442,8.528555849243,11.470112478071961,6.627936462468961,0.04887390564567783,0.8151371006412443,19.489295982951653,0.40698064440033294,0.2504408981341325,0.10592490213761507
Sweden,SWE,Europe,2009,10098972.03976228,439560005448.1914,43525.222539237584,57.12543714967612,52.4543289009527,47.5456710990473,0.1426712195415061,1.9781307874347323,35.233468825783525,17.365769574192278,14.23527807689112,15.944623447963899,9.920271783662788,9.108435846519138,8.13196483089606,0.0815015578498595,1.1300158597144212,20.127273089723698,0.2968388625364027,0.24395645395414653,0.10612513923537778
Sweden,SWE,Europe,2010,10129268.955881568,451900652601.14935,44613.35310271852,57.60378556568268,49.59981446502063,50.40018553497937,0.22695972990985464,2.3072773017061037,32.945904203383265,17.824892416773746,15.10462327571718,17.47066984248844,10.26781280507198,10.063767192955433,8.70083480224832,0.13073739613772525,1.3290790692804533,18.97808800999213,0.5234770909179689,0.25432124299206627,0.10391661589367437
Sweden,SWE,Europe,2011,10159656.762749212,464587763422.9265,45728.68693028648,57.64671352459336,54.252326582725296,45.747673417274704,0.3228688794627221,2.6254639223411003,35.91279564664503,15.222167463502535,11.617441428049744,18.908064525722423,8.775079269919166,10.899877790188468,6.6970731789152635,0.18612329800394004,1.5134936660035263,20.7025464250941,0.905072476292824,0.23612309613194385,0.10483596422791155
Sweden,SWE,Europe,2012,10190135.733037457,477631064881.025,46871.90410354364,61.33983694894338,52.27339487221288,47.72660512778712,0.42152645308048586,3.8401416123782948,33.60820876472786,18.447296685884655,14.96508354568254,14.31422489621992,11.315541708609482,8.780322211846359,9.179557846194825,0.25856363901623436,2.3555366036413714,20.615220457744567,0.8088932415949801,0.280012397900029,0.10302138448610641
Sweden,SWE,Europe,2013,10220706.14023657,491040557027.5598,48043.701706132226,66.03392338708525,52.902896211482584,47.097103788517416,0.5894479736031089,3.6365086768655495,34.073857692709744,16.642604843130975,13.00700482990972,17.447494115476722,10.989764931728448,11.521264897180107,8.589035604337063,0.3892356232958034,2.4013293536461044,22.500305083828408,0.8983621811602309,0.26504804359655365,0.10046972997234155
Sweden,SWE,Europe,2014,10251368.258657278,504826520666.10846,49244.794248785525,66.33183069544114,52.52476511116,47.47523488884,0.6877214378177643,3.5808515155007905,33.77933451048901,15.693780117102246,15.382369111521838,16.399085660215917,10.409971656991068,10.877813735734787,10.203407036002499,0.45617821978953293,2.3752443647171226,22.406450977544292,0.23097981907752543,0.28310341378527315,0.09740128311075548
Sweden,SWE,Europe,2015,10282122.363433247,518999525233.80927,50475.91410500516,66.79191602079374,54.05470394635477,45.94529605364523,1.0578223960036421,3.9930720940533178,34.30266661940846,16.88911645600834,14.341485179471144,14.714694418165744,11.280564479951147,9.828226338497686,9.578952737206945,0.7065398463879008,2.667049359709842,22.911408281328146,0.1621526289553605,0.30145902584244044,0.09858464851833129
Sweden,SWE,Europe,2016,10312968.730523547,533570436904.7484,51737.811957630285,69.7367703365313,56.59292256721332,43.40707743278668,1.2946548033502068,5.295029097745481,35.00226706628234,17.07200559002106,12.463458316725587,13.871613526040031,11.905465330152772,9.673615266625747,8.691613302324232,0.9028504468632046,3.692582281147271,24.409450596592645,0.8123255030838162,0.2864141634136594,0.0973417577292245
Sweden,SWE,Europe,2017,10343907.636715116,548550426920.8491,53031.25725657104,69.48412889663449,55.310304288881724,44.689695711118276,1.3489845394185607,5.300365265475198,34.06266813879157,15.962452674952079,13.904591792132358,14.822651244033839,11.091371191727983,10.299390096303068,9.661484483396107,0.9373301561652637,3.6829126330552295,23.668148235190785,0.6004497165550113,0.3162991271944307,0.09280611052186025
Sweden,SWE,Europe,2018,10374939.359625261,563950980156.6519,54357.03868798531,72.45867697859548,56.940846837348616,43.059153162651384,1.800689842436398,6.864970526894163,33.79263052761264,14.832316681380464,13.182479390479154,15.044357090791769,10.7473004326038,10.900942107923232,9.551850159317212,1.3047560363173696,4.974266818758026,24.485692996573086,1.2482746065110435,0.29215005870341815,0.0920768558934563
Sweden,SWE,Europe,2019,10406064.177704135,579783903924.5497,55715.96465518494,76.12999876631197,59.775142611134214,40.224857388865786,2.1758482954744043,6.448732194999113,35.805393484462485,13.966036011148892,12.782332481404039,13.476488896312853,10.632343042990337,10.259650830505144,9.73118956039879,1.656473280501484,4.909419740495588,27.258645617994436,0.8298579732646146,0.2754274389888215,0.09109759517406028
Sweden,SWE,Europe,2020,10437282.370237246,596061337027.2313,57108.86377156455,80.1259975546383,57.843438613739,42.156561386261,2.256480651178572,7.75292956798187,33.48381987620499,15.249178300218222,13.691003542167495,13.216379543875279,12.218556231935288,10.589755950137224,10.97005316340257,1.8080276313842294,6.212112156053983,26.829244695207503,0.9460439520417201,0.26567052300810673,0.09114274150621393
Sweden,SWE,Europe,2021,10468594.217347957,612795759064.2708,58536.585365853665,80.42517463655453,62.035244361179295,37.964755638820705,2.994926941225352,8.13799448260949,35.631626056141116,13.761122073209979,11.638970670820997,12.564662894789729,11.067406459328579,10.105152075629007,9.360662487905149,2.40867522271771,6.544996274551854,28.65679748149556,0.7424168097003732,0.266664337574152,0.08817416630514852
Sweden,SWE,Europe,2022,10500000.0,630000000000.0,60000.0,82.6282591705446,59.12921482529292,40.87078517470708,3.073143829626296,7.808707826578825,33.773154218361455,14.785888041658408,13.626241717604566,12.458655415444104,12.21732189172807,10.294370085838244,11.259126321627168,2.5392852482272152,6.4521993408161515,27.906169397615418,0.5872961649315497,0.304022742315412,0.09097210522034539
Sweden,SWE,Europe,2023,10531499.999999998,647687249999.9998,61499.99999999999,80.67287090070043,57.82521515177864,42.17478484822136,2.9755060943000102,8.514164995376124,32.43488084347176,13.828008506494827,12.26932851642447,16.077447825302063,11.155451450582445,12.970138728233401,9.898019554437935,2.400426190097121,6.868621334992407,26.166149549649987,1.165030711575541,0.30915078051078715,0.08872457322912293
France,FRA,Europe,1990,61784431.65885885,1177510135167.003,19058.363143462982,111.3980622210027,7.472451400600454,92.52754859939955,0.0,0.0,5.230715980420317,29.126175551293795,24.934959803972557,38.46641324413319,32.44599516322874,42.85083895988751,27.777062037211362,0.0,0.0,5.826916242472557,10.733072835139321,0.20578332983838118,0.08876171270256511
France,FRA,Europe,1991,61969784.95383542,1210568732211.8164,19534.822222049555,110.75509089309867,12.631973395854592,87.36802660414541,0.0,0.0,8.842381377098214,33.87540528327709,29.06022926320478,24.432392057663545,37.518735911899086,27.060118030823478,32.18568333420531,0.0,0.0,9.793387531319556,13.706763362368532,0.20350449232227413,0.08909398671689368
France,FRA,Europe,1992,62155694.308696926,1244555449368.663,20023.192777600794,115.3199530483499,9.82472306621261,90.17527693378739,0.0,0.0,6.877306146348826,30.74394762958064,28.308521698688665,31.122807605518084,35.453905971641674,35.89080711801173,32.64537393160971,0.0,0.0,7.930906218960748,7.6145591664236765,0.2116968512349552,0.08663702111055892
France,FRA,Europe,1993,62342161.391623,1279496343609.6877,20523.77259704081,116.48299863118648,9.055109093559386,90.94489090644062,0.0,0.0,6.33857636549157,31.58471880947169,28.15664659472369,31.203525502245242,36.790827578501,36.34680218366225,32.797706267520006,0.0,0.0,7.383363821052256,7.360235462286504,0.23799051044217953,0.0883163425902562
France,FRA,Europe,1994,62529187.87579787,1315418203456.5295,21036.86691196683,122.04165744410793,10.220273851725253,89.77972614827475,0.0,0.0,7.154191696207676,29.700140313317284,26.2655853959586,33.81400043899886,36.24654350159808,41.26716658391214,32.05495575462543,0.0,0.0,8.731094122780586,3.3770681537262233,0.20743697091703558,0.0843705149297471
France,FRA,Europe,1995,62716775.43942525,1352348569518.5715,21562.788584766,121.23683028391531,10.008334703631093,89.99166529636891,0.0,0.0,7.005834292541764,32.885544444870256,23.5850789206585,33.521041930840155,39.86939170656889,40.63984871509277,28.59380210336623,0.0,0.0,8.493651431221197,15.311003542120496,0.23827410809319166,0.08458908156417813
France,FRA,Europe,1996,62904925.765743524,1390315755607.8052,22101.85829938515,123.98450337545222,9.285124746434569,90.71487525356542,0.0,0.0,6.499587322504198,26.53906817128041,27.164542352483984,37.011264729801034,32.90433187263473,45.88823276821772,33.67982292994165,0.0,0.0,8.05848106326068,14.23676049133732,0.23544156310532888,0.08274241688967311
France,FRA,Europe,1997,63093640.543040745,1429348870446.4937,22654.40475686977,126.34526299754972,11.872964193687727,88.12703580631228,0.0,0.0,8.311074935581408,29.833755023574366,27.06113875608283,31.23214202665508,37.69353624657973,39.46033198334562,34.19046693150471,0.0,0.0,10.500649485283766,4.680690198535621,0.23561008540915415,0.08431496985841028
France,FRA,Europe,1998,63282921.46466986,1469477839984.2788,23220.764875791516,130.27658579087176,12.890376939349876,87.10962306065012,0.0,0.0,9.023263857544913,29.089075758347274,28.73343768997514,29.287109612327704,37.89625473609497,38.154246479770755,37.432941602847144,0.0,0.0,11.755200080511225,0.6568597602026224,0.24377898150010122,0.08092702029568935
France,FRA,Europe,1999,63472770.22906387,1510733430341.8374,23801.283997686303,136.2291026720196,9.115751274235958,90.88424872576404,0.0,0.0,6.38102589196517,29.943377616262943,27.714383454910365,33.22648765459073,40.79159463632938,45.26414598127832,37.75505589170705,0.0,0.0,8.692814313893386,1.0678566004016607,0.23641769286384734,0.08103341171450677
France,FRA,Europe,2000,63663188.53975105,1553147271398.684,24396.316097628456,139.68361277811945,13.19139701943274,86.80860298056726,0.0,0.0,9.233977913602917,28.205348792026054,26.55224797387516,32.05100621466604,39.398250189371666,44.770003412385115,37.089139243713845,0.0,0.0,12.898353952854173,12.75019318863875,0.2402636328204523,0.08048927095232869
France,FRA,Europe,2001,63854178.1053703,1596751881043.202,25006.224000069167,151.36206386269492,12.087137051949195,87.9128629480508,0.0,0.019358147377503437,8.447445233200185,29.81681673159034,27.486768478652074,30.60927773780839,45.13134918309248,46.3308345174112,41.60454005844845,0.0,0.029300891396171355,12.786227448642641,2.605747996997692,0.2686507764045966,0.08121035518283556
France,FRA,Europe,2002,64045740.6396864,1641580690103.4893,25631.379600070894,139.1101235324014,13.719207787461293,86.2807922125387,0.0,0.05035918402853188,9.568194022402933,29.564928219985237,24.456134866463184,32.25972912609028,41.12780816908727,44.876549038522256,34.02095942398763,0.0,0.07005472311200005,13.310326524384566,3.4591375140960485,0.256729024786661,0.08238385471425119
France,FRA,Europe,2003,64237877.86160546,1687668067978.1448,26272.164090072667,152.0633207675087,16.83661181283363,83.16338818716636,0.0,0.14494158126434792,11.684169162098497,27.38674688513088,23.76683208816169,32.009809213873794,41.64519676372227,48.67517886196047,36.1406341144965,0.0,0.22040298164350466,17.767335631980174,10.47503112243865,0.24901632870205004,0.0770484653175857
France,FRA,Europe,2004,64430591.49519026,1735049348986.6306,26928.96819232448,155.36631900555506,14.184975625817861,85.81502437418214,0.0,0.17028840632868705,9.810281053642422,28.399060175877217,25.955046435396284,31.460917762908643,44.122574427432944,48.87966985359598,40.32540024285774,0.0,0.26457082860610376,15.241872557143614,20.498609260184573,0.2690724150780549,0.07819167119543957
France,FRA,Europe,2005,64623883.26967583,1783760859459.43,27602.19239713259,163.36807968983135,16.112571538460273,83.88742846153973,0.0,0.2640473534333089,11.093966929518874,29.307048752819,25.063813018718687,29.51656669000204,47.87836276124307,48.22064819182475,40.94627002573067,0.0,0.4313690907758187,18.12400073417993,12.199001022471109,0.2817729839872665,0.07534975969335436
France,FRA,Europe,2006,64817754.91948485,1833839945588.7532,28292.2472070609,162.84011033874128,15.724099969328048,84.27590003067195,0.0023291587020507812,0.3668106033343967,10.74847214510412,31.432290926313577,25.47368932509986,27.369919779258513,51.18437722640319,44.56920756816954,41.481383804340766,0.0037928046003838866,0.5973147912039342,17.502823900816423,14.108305114651897,0.3079907762440261,0.07641155635799483
France,FRA,Europe,2007,65012208.1842433,1885325002061.1572,28999.55338723742,171.90666659037643,18.23899441216474,81.76100558783526,0.01277073084758831,0.5392737801506532,12.380864930816546,28.302681649416343,22.534780945384934,30.92354299303398,48.65419657919781,53.15963195096664,38.73879074665456,0.021953737699317986,0.9270475792529029,21.28353219762364,8.168016601238369,0.2767720741967971,0.07409694919591645
France,FRA,Europe,2008,65207244.80879602,1938255501494.0237,29724.542221918353,179.37003480400458,16.38549794915779,83.6145020508422,0.02279007422196635,0.540259519782739,11.07571384860716,29.973456216570757,28.533490497052043,25.10755533721941,53.76339884762604,45.03543074680516,51.18053183535959,0.04087856406379951,0.9690636886662469,19.866511785038618,26.021030195837483,0.30806310249563257,0.0737335404095046
France,FRA,Europe,2009,65402866.5432224,1992672024698.468,30467.655777466312,178.3831099595616,20.268554769848706,79.7314452301513,0.05467459092868575,0.7981098505916244,13.591039229829876,30.19005983481019,22.023401810263074,27.517983585078035,53.853967631986905,49.08743491722387,39.286029068037664,0.097530235656258,1.42369317237895,24.244118453994584,14.111877717861091,0.30330685595296386,0.0733750110295768
France,FRA,Europe,2010,65599075.14285206,2048616291791.8772,31229.347171902966,189.23411946071727,19.56430372509328,80.43569627490672,0.08212098371200345,0.9144855773663504,12.997388014810449,27.58435016295624,24.675232555004964,28.176113556945513,52.19900213983117,53.318820387737624,46.69395905034789,0.1554009204198888,1.7305187299244695,24.595492762719356,20.160325590119683,0.2961298190677223,0.06918440194611346
France,FRA,Europe,2011,65795872.368280604,2106131194183.9333,32010.080851200535,193.3151256127976,19.75190147278473,80.24809852721526,0.09546463173311545,0.9952991623022386,13.062796375124563,30.182866536510367,23.928106588388893,26.137125402316002,58.34804635859807,50.527016803061606,46.25664930810809,0.18454757275066677,1.9240638258276948,25.252361221116022,5.038611630557421,0.3266037295139518,0.07187745513398235
France,FRA,Europe,2012,65993259.98538544,2165260827460.647,32810.33287248055,193.61724027688854,20.368874578518184,79.63112542148181,0.15674937946249162,1.4296489253840603,13.14773339157014,27.2866810826211,23.26541478041662,29.07902955844409,52.831718875326786,56.30201453036014,45.04585403681399,0.30349382266642416,2.768046794976811,25.456278551721066,18.911009759662615,0.28754941281964425,0.07194636951735117
France,FRA,Europe,2013,66191239.76534159,2226050525191.6045,33630.59119429256,197.1788376628379,21.30001065244963,78.69998934755037,0.23904465913506662,1.5053337338824548,13.688942581602474,29.473354326645648,23.66973078290097,25.556904238003753,58.11521748152963,50.39280671910036,46.67170003564707,0.47134548037761725,2.9681995594160218,26.991697870737035,9.615544782351558,0.3153750783395616,0.06957880728303975
France,FRA,Europe,2014,66389813.48463761,2288546893686.3584,34471.35597414987,200.4246127226237,22.60674998913739,77.3932500108626,0.30176209695902584,1.871409351447026,14.303504978511937,26.6868875566232,24.126097804406765,26.580264649832632,53.487091033084106,53.273392485075505,48.35463808956368,0.6048055141737957,3.7507649450926657,28.667744458943748,20.86872898003425,0.28928322325786,0.06857215865443929
France,FRA,Europe,2015,66588982.92509151,2352797847726.602,35333.13987350361,215.28481177221622,24.452114825135496,75.5478851748645,0.4512836953724466,1.8146637291577754,15.53031718042369,24.452207997525612,23.757710543565018,27.337966633773874,52.64188996162381,58.85449000987136,51.14674242510191,0.9715452541412734,3.9066953936159963,33.4344141095033,29.29579671392917,0.3268775910130836,0.07006484061210855
France,FRA,Europe,2016,66788749.87386678,2418852647301.526,36216.468370341194,221.3863569580181,23.437413016789776,76.56258698321022,0.48473836609297455,1.706713227183829,14.87217299645908,25.30465575099291,24.663995295757353,26.593935936459964,56.02105550789082,58.87534594147791,54.60272066557416,1.073144609471057,3.778430237382902,32.92496199735488,32.437539930655525,0.327768969826653,0.06534450289859782
France,FRA,Europe,2017,66989116.123488374,2486761935374.516,37121.88007959973,225.22742841445543,24.030845007943405,75.96915499205659,0.6436293917953367,2.496481922752238,14.623513585377081,27.229904501766296,22.129477192424577,26.60977329786571,61.329213669040264,59.93250810569937,49.84165240206131,1.449629927660237,5.622762035446617,32.93616359218333,27.193062519204776,0.3234636080460594,0.067126980500654
France,FRA,Europe,2018,67190083.47185883,2556577776710.155,38049.92708158972,228.48449989953667,24.286963923238023,75.71303607676198,0.8406537757590491,2.635870920689146,14.567307458752879,27.723172811534074,23.270079575230447,24.719783689997463,63.34315275471795,56.48087414033794,53.16852494368952,1.9207635754296357,6.0225564911339085,33.28403959595942,0.425119503833697,0.3172591732666406,0.06441603739321249
France,FRA,Europe,2019,67391653.72227441,2628353697791.292,39001.17525862945,240.80567682141236,23.40861630976805,76.59138369023195,0.7252076651771061,2.9388501257403297,13.821190963195429,28.0006365497132,24.586003578744705,24.004743561774045,67.42712235784063,57.8047852031744,59.204492321132854,1.7463412264904923,7.07691793605593,33.28221244370263,21.427668254215437,0.36278766727241,0.06368424583776316
France,FRA,Europe,2020,67593828.6834412,2702144727856.7817,39976.20464009519,245.63027765214323,26.65053279012432,73.34946720987568,1.0621634492326497,3.802948781817732,15.249794391351756,27.376776612637,20.644422996796962,25.32826760044172,67.24565240582727,62.213894031442834,50.708953526715284,2.608995029469739,9.341193651747695,37.45811230485829,32.38557469900633,0.36674413091323194,0.06638629330077818
France,FRA,Europe,2021,67796610.16949153,2778007441091.3604,40975.60975609756,251.1708124015855,24.557678667818404,75.44232133218159,1.0493881254491317,3.7396759247958022,13.83803023230143,25.366825909519143,24.856820607123534,25.218674815538915,63.714062717435105,63.341950411103134,62.43307825611689,2.635756679936353,9.392974401496122,34.75709295484851,16.704617762137087,0.40112197979619524,0.06373312375135139
France,FRA,Europe,2022,68000000.0,2856000000000.0,42000.0,252.70503790279847,30.45994679405709,69.54005320594291,1.2790183727214235,4.45656626466179,17.30705350967171,25.371170326374664,20.966929147037565,23.20195373253068,64.11422558964865,58.63250597398142,52.984486248074184,3.2321438635694295,11.261967468276906,43.735796131473506,18.485388758982484,0.36163777433328265,0.061375447141150015
France,FRA,Europe,2023,68204000.0,2936182199999.9995,43049.99999999999,263.2820495106831,30.21861846010864,69.78138153989136,1.7120477133452545,4.794199816378911,16.598659651269134,25.27641250977764,24.13163536536228,20.373333664751435,66.54825689851727,53.63933042620754,63.53426417037063,4.507514308296171,12.622267534199805,43.70129132116418,14.290413600124374,0.35764860651829466,0.06025533362275961
United Kingdom,GBR,Europe,1990,60875837.075640336,1298312120322.4412,21327.215898637147,118.6243125946265,0.9560466632241101,99.04395333677589,0.0,0.0,0.6692326642568771,33.29378144347094,26.927441176060643,38.82273071724431,39.49451937407472,46.05319744379398,31.942491994424348,0.0,0.0,0.7938726476334251,3.6831528494171524,0.24621411529190443,0.09001236285889028
United Kingdom,GBR,Europe,1991,61058464.58686726,1334762233100.4937,21860.396296103074,119.69496126233722,3.266719374609606,96.73328062539039,0.0,0.0,2.286703562226724,32.73932060678916,29.948906406345024,34.04505361225621,39.187317117848664,40.75021373293201,35.847331921568305,0.0,0.0,2.7370689429917627,7.12810499721763,0.25530640656456455,0.08775999065084143
United Kingdom,GBR,Europe,1992,61241639.98062785,1372235682794.79,22406.906203505652,123.35137777165627,1.2014190965000728,98.79858090349992,0.0,0.0,0.8409933675500509,33.00657881593143,31.765733837761516,34.02626824980699,40.71406972473905,41.97187069041655,39.18347034815606,0.0,0.0,1.0373769058412372,18.369798744815395,0.2594555263524094,0.08704829009346601
United Kingdom,GBR,Europe,1993,61425364.90056972,1410761199589.2532,22967.07885859329,130.8571057841852,0.0,100.0,0.0,0.0,0.0,31.28401591675119,31.66269853412651,37.05328554912231,40.93735780172444,48.48685706753118,41.43289091492959,0.0,0.0,0.0,6.072542770216643,0.26377612905697423,0.08755630059892676
United Kingdom,GBR,Europe,1994,61609640.99527142,1450368320267.721,23541.25583005812,128.65568187913465,4.178330942383137,95.82166905761686,0.0,0.0,2.9248316596681954,35.25631697262043,28.231879619775857,32.33347246522057,45.35925500659389,41.59884947533176,36.32191723211908,0.0,0.0,3.7629621155629276,2.335583094276767,0.2942446366883723,0.08555166008662227
United Kingdom,GBR,Europe,1995,61794469.91825724,1491087410859.2373,24129.78722580957,129.54392915689868,2.5678861365439127,97.43211386345608,0.0,0.0,1.7975202955807388,33.773267311898636,31.619459071442975,32.03938748011447,43.75121748049599,41.50508141954376,40.96108965930466,0.0,0.0,2.328578418287988,0.19686500789482375,0.2938448693925005,0.08589879958446059
United Kingdom,GBR,Europe,1996,61979853.328012,1532949689919.11,24733.03190645481,138.26502191387402,3.2697049508698677,96.73029504913013,0.0,0.0,2.288793465608907,34.411075371509696,27.83426355577736,34.484956121843084,47.57848090321759,47.68063213885618,38.48505060496102,0.0,0.0,3.164600786787472,0.2427922183868465,0.2626639716967392,0.08350769652672678
United Kingdom,GBR,Europe,1997,62165792.88799603,1575987252463.5886,25351.357704116173,145.49070501332042,5.897164810457588,94.10283518954242,0.0,0.0,4.1280153673203115,32.02196926467448,24.543167046506376,37.53769887836156,46.58898884232368,54.613862743905514,35.70802676855906,0.0,0.0,6.00587866097253,18.45413624006119,0.27161365893286393,0.08667187043422833
United Kingdom,GBR,Europe,1998,62352290.26666001,1620233094576.5037,25985.141646719076,145.0917379632392,0.12954475236528018,99.87045524763472,0.0,0.0,0.09068132665569612,36.79058625189604,31.959708806604134,31.120160189134552,53.380100999740506,45.152781275359395,46.370896955492356,0.0,0.0,0.1315711128528716,17.89900373030746,0.2884472464112128,0.08165208261409648
